"stock_code","stock_name","market","industry_code","industry_name","source_url","source_as_of","synced_at","close_price","change_val","change_pct","volume","quote_date"
"2929",淘帝-KY,TWSE_LISTED,"18",貿易百貨,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",6.2,-0.04,-0.64%,261945,"2026-04-10"
"2939",永邑-KY,TWSE_LISTED,"18",貿易百貨,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",25.0,-0.90,-3.47%,26058,"2026-04-10"
"2945",三商家購,TWSE_LISTED,"18",貿易百貨,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",41.45,-0.05,-0.12%,13114,"2026-04-10"
"3002",歐格,TWSE_LISTED,"25",電腦及週邊設備業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",19.25,-0.50,-2.53%,350460,"2026-04-10"
"3003",健和興,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",49.85,-0.45,-0.89%,218906,"2026-04-10"
"3004",豐達科,TWSE_LISTED,"10",鋼鐵工業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",116.0,+4.00,+3.57%,797716,"2026-04-10"
"3005",神基,TWSE_LISTED,"25",電腦及週邊設備業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",100.0,-0.50,-0.50%,3474595,"2026-04-10"
"3006",晶豪科,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",156.0,+1.00,+0.65%,16331683,"2026-04-10"
"3008",大立光,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",2310.0,+30.00,+1.32%,379160,"2026-04-10"
"3010",華立,TWSE_LISTED,"29",電子通路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",129.0,+0.50,+0.39%,1054687,"2026-04-10"
"3011",今皓,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",12.45,-0.15,-1.19%,739622,"2026-04-10"
"3013",晟銘電,TWSE_LISTED,"25",電腦及週邊設備業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",103.5,+1.50,+1.47%,2206210,"2026-04-10"
"3014",聯陽,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",118.5,+0.00,+0.00%,640674,"2026-04-10"
"3015",全漢,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",50.8,-0.40,-0.78%,172251,"2026-04-10"
"3016",嘉晶,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",55.6,+1.40,+2.58%,1274474,"2026-04-10"
"3017",奇鋐,TWSE_LISTED,"25",電腦及週邊設備業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",2265.0,+30.00,+1.34%,3201925,"2026-04-10"
"3018",隆銘綠能,TWSE_LISTED,"31",其他電子業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",11.2,-0.05,-0.44%,10354,"2026-04-10"
"3019",亞光,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",125.5,+0.50,+0.40%,1617425,"2026-04-10"
"3021",鴻名,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",16.35,+0.55,+3.48%,164306,"2026-04-10"
"3022",威強電,TWSE_LISTED,"25",電腦及週邊設備業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",66.6,+4.10,+6.56%,2630757,"2026-04-10"
"3023",信邦,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",274.0,+2.00,+0.74%,1596660,"2026-04-10"
"3024",憶聲,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",10.1,+0.05,+0.50%,657943,"2026-04-10"
"3025",星通,TWSE_LISTED,"27",通信網路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",64.9,+0.40,+0.62%,943086,"2026-04-10"
"3026",禾伸堂,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",194.0,+10.50,+5.72%,16945482,"2026-04-10"
"3027",盛達,TWSE_LISTED,"27",通信網路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",19.05,-0.25,-1.30%,319312,"2026-04-10"
"3028",增你強,TWSE_LISTED,"29",電子通路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",59.4,-0.80,-1.33%,15653367,"2026-04-10"
"3029",零壹,TWSE_LISTED,"30",資訊服務業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",98.1,+0.50,+0.51%,779194,"2026-04-10"
"3030",德律,TWSE_LISTED,"31",其他電子業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",303.0,+27.50,+9.98%,15159212,"2026-04-10"
"3031",佰鴻,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",28.35,+2.55,+9.88%,15401996,"2026-04-10"
"3032",偉訓,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",64.2,+1.40,+2.23%,488962,"2026-04-10"
"3033",威健,TWSE_LISTED,"29",電子通路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",33.55,+0.55,+1.67%,5000861,"2026-04-10"
"3034",聯詠,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",394.0,-5.50,-1.38%,2766785,"2026-04-10"
"3035",智原,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",149.5,-2.50,-1.64%,1739781,"2026-04-10"
"3036",文曄,TWSE_LISTED,"29",電子通路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",225.5,+1.50,+0.67%,6569931,"2026-04-10"
"3037",欣興,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",638.0,+13.00,+2.08%,31035746,"2026-04-10"
"3038",全台,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",20.6,+0.15,+0.73%,200702,"2026-04-10"
"3040",遠見,TWSE_LISTED,"20",其他,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",47.6,-1.00,-2.06%,474164,"2026-04-10"
"3041",揚智,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",21.4,-0.25,-1.15%,639720,"2026-04-10"
"3042",晶技,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",118.0,+10.50,+9.77%,37828101,"2026-04-10"
"3043",科風,TWSE_LISTED,"31",其他電子業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",19.3,-0.40,-2.03%,118752,"2026-04-10"
"3044",健鼎,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",375.0,-3.00,-0.79%,4215672,"2026-04-10"
"3045",台灣大,TWSE_LISTED,"27",通信網路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",110.0,+0.00,+0.00%,5163546,"2026-04-10"
"3046",建碁,TWSE_LISTED,"25",電腦及週邊設備業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",48.2,+0.00,+0.00%,95419,"2026-04-10"
"3047",訊舟,TWSE_LISTED,"27",通信網路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",15.55,-0.20,-1.27%,1148925,"2026-04-10"
"3048",益登,TWSE_LISTED,"29",電子通路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",37.9,+2.85,+8.13%,4292125,"2026-04-10"
"3049",精金,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",11.95,-0.55,-4.40%,16926792,"2026-04-10"
"3050",鈺德,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",13.3,-0.10,-0.75%,552229,"2026-04-10"
"3051",力特,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",20.1,-0.50,-2.43%,794259,"2026-04-10"
"3052",夆典,TWSE_LISTED,"14",建材營造,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",11.0,+0.00,+0.00%,799040,"2026-04-10"
"3054",立萬利,TWSE_LISTED,"02",食品工業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",75.2,+6.80,+9.94%,185218,"2026-04-10"
"3055",蔚華科,TWSE_LISTED,"29",電子通路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",59.3,-0.80,-1.33%,331413,"2026-04-10"
"3056",富華新,TWSE_LISTED,"14",建材營造,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",14.8,+0.00,+0.00%,1024080,"2026-04-10"
"3057",喬鼎,TWSE_LISTED,"25",電腦及週邊設備業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",17.35,+1.55,+9.81%,276670,"2026-04-10"
"3058",立德,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",9.06,-0.08,-0.88%,1531294,"2026-04-10"
"3059",華晶科,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",36.65,+0.30,+0.83%,858058,"2026-04-10"
"3060",銘異,TWSE_LISTED,"25",電腦及週邊設備業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",29.5,+0.05,+0.17%,1985092,"2026-04-10"
"3062",建漢,TWSE_LISTED,"27",通信網路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",30.45,-0.35,-1.14%,35967288,"2026-04-10"
"3090",日電貿,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",100.0,+0.10,+0.10%,6732318,"2026-04-10"
"3092",鴻碩,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",29.25,+0.45,+1.56%,834644,"2026-04-10"
"3094",聯傑,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",22.85,-0.20,-0.87%,176369,"2026-04-10"
"3130",一零四,TWSE_LISTED,"36",數位雲端,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",221.0,+0.00,+0.00%,24730,"2026-04-10"
"3135",凌航,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",115.5,+2.50,+2.21%,1622031,"2026-04-10"
"3138",耀登,TWSE_LISTED,"27",通信網路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",185.0,+3.00,+1.65%,4516260,"2026-04-10"
"3149",正達,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",41.4,+0.60,+1.47%,5443582,"2026-04-10"
"3150",鈺寶-創,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",18.2,+0.20,+1.11%,83146,"2026-04-10"
"3164",景岳,TWSE_LISTED,"22",生技醫療業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",17.8,-0.05,-0.28%,33792,"2026-04-10"
"3167",大量,TWSE_LISTED,"05",電機機械,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",633.0,+57.00,+9.90%,1083007,"2026-04-10"
"3168",眾福科,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",42.5,+0.10,+0.24%,32589,"2026-04-10"
"3189",景碩,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",381.0,-6.00,-1.55%,25688029,"2026-04-10"
"3209",全科,TWSE_LISTED,"29",電子通路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",43.7,-0.25,-0.57%,3346802,"2026-04-10"
"3229",晟鈦,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",20.6,+1.85,+9.87%,544624,"2026-04-10"
"3231",緯創,TWSE_LISTED,"25",電腦及週邊設備業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",135.0,+2.50,+1.89%,42081754,"2026-04-10"
"3257",虹冠電,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",52.5,+0.10,+0.19%,186890,"2026-04-10"
"3266",昇陽,TWSE_LISTED,"14",建材營造,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",13.7,+0.15,+1.11%,49000,"2026-04-10"
"3296",勝德,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",21.5,-0.35,-1.60%,77702,"2026-04-10"
"3305",昇貿,TWSE_LISTED,"31",其他電子業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",116.5,+8.00,+7.37%,10357511,"2026-04-10"
"3308",聯德,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",21.0,-0.15,-0.71%,101925,"2026-04-10"
"3311",閎暉,TWSE_LISTED,"27",通信網路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",31.9,-0.30,-0.93%,183630,"2026-04-10"
"3312",弘憶股,TWSE_LISTED,"29",電子通路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",36.1,+0.00,+0.00%,402285,"2026-04-10"
"3321",同泰,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",15.85,-0.55,-3.35%,230766,"2026-04-10"
"3338",泰碩,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",59.0,-0.50,-0.84%,1195544,"2026-04-10"
"3346",麗清,TWSE_LISTED,"12",汽車工業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",17.9,-0.20,-1.10%,431382,"2026-04-10"
"3356",奇偶,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",51.0,+1.90,+3.87%,1277542,"2026-04-10"
"3376",新日興,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",206.5,-1.50,-0.72%,3022965,"2026-04-10"
"3380",明泰,TWSE_LISTED,"27",通信網路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",39.1,-2.20,-5.33%,11751931,"2026-04-10"
"3406",玉晶光,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",455.5,+5.50,+1.22%,674774,"2026-04-10"
"3413",京鼎,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",315.0,+6.50,+2.11%,3887773,"2026-04-10"
"3416",融程電,TWSE_LISTED,"25",電腦及週邊設備業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",149.0,-1.00,-0.67%,166840,"2026-04-10"
"3419",譁裕,TWSE_LISTED,"27",通信網路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",15.45,-0.05,-0.32%,311854,"2026-04-10"
"3432",台端,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",16.1,-0.15,-0.92%,30728,"2026-04-10"
"3437",榮創,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",22.05,-0.80,-3.50%,7160173,"2026-04-10"
"3443",創意,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",2665.0,+10.00,+0.38%,2503866,"2026-04-10"
"3447",展達,TWSE_LISTED,"27",通信網路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",37.6,-0.50,-1.31%,253308,"2026-04-10"
"3450",聯鈞,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",306.5,+17.00,+5.87%,31966503,"2026-04-10"
"3481",群創,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",26.0,-0.95,-3.53%,391667912,"2026-04-10"
"3494",誠研,TWSE_LISTED,"25",電腦及週邊設備業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",7.83,-0.03,-0.38%,70351,"2026-04-10"
"3501",維熹,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",47.2,-0.10,-0.21%,136984,"2026-04-10"
"3504",揚明光,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",52.2,+0.40,+0.77%,179500,"2026-04-10"
"3515",華擎,TWSE_LISTED,"25",電腦及週邊設備業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",215.0,+4.50,+2.14%,391775,"2026-04-10"
"3518",柏騰,TWSE_LISTED,"31",其他電子業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",20.15,+0.10,+0.50%,369680,"2026-04-10"
"3528",安馳,TWSE_LISTED,"29",電子通路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",69.2,+2.20,+3.28%,528533,"2026-04-10"
"3530",晶相光,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",59.8,+0.00,+0.00%,140394,"2026-04-10"
"3532",台勝科,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",165.5,+15.00,+9.97%,5625194,"2026-04-10"
"3533",嘉澤,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",2270.0,-40.00,-1.73%,1164356,"2026-04-10"
"3535",晶彩科,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",134.0,+12.00,+9.84%,27003711,"2026-04-10"
"3543",州巧,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",44.85,+0.75,+1.70%,1185119,"2026-04-10"
"3545",敦泰,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",48.0,-1.70,-3.42%,1784629,"2026-04-10"
"3550",聯穎,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",19.2,-0.65,-3.27%,4884962,"2026-04-10"
"3557",嘉威,TWSE_LISTED,"38",居家生活,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",30.2,-0.20,-0.66%,54508,"2026-04-10"
"3563",牧德,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",922.0,+47.00,+5.37%,4136359,"2026-04-10"
"3576",聯合再生,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",19.0,-1.20,-5.94%,52393676,"2026-04-10"
"3583",辛耘,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",673.0,+61.00,+9.97%,9288276,"2026-04-10"
"3588",通嘉,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",52.1,-0.20,-0.38%,363713,"2026-04-10"
"3591",艾笛森,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",22.25,-0.20,-0.89%,3623530,"2026-04-10"
"3592",瑞鼎,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",228.0,+3.50,+1.56%,486268,"2026-04-10"
"3593",力銘,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",15.6,+1.40,+9.86%,223862,"2026-04-10"
"3596",智易,TWSE_LISTED,"27",通信網路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",173.0,+0.50,+0.29%,1509631,"2026-04-10"
"3605",宏致,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",66.0,+1.50,+2.33%,3228805,"2026-04-10"
"3607",谷崧,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",14.15,-0.05,-0.35%,205919,"2026-04-10"
"3617",碩天,TWSE_LISTED,"31",其他電子業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",176.0,-0.50,-0.28%,313388,"2026-04-10"
"3622",洋華,TWSE_LISTED,"26",光電業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",54.9,-0.50,-0.90%,420225,"2026-04-10"
"3645",達邁,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",82.2,+7.40,+9.89%,14236702,"2026-04-10"
"3652",精聯,TWSE_LISTED,"25",電腦及週邊設備業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",27.15,+0.10,+0.37%,34030,"2026-04-10"
"3653",健策,TWSE_LISTED,"28",電子零組件業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",4125.0,-115.00,-2.71%,1546069,"2026-04-10"
"3661",世芯-KY,TWSE_LISTED,"24",半導體業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",3025.0,+130.00,+4.49%,1912794,"2026-04-10"
"3665",貿聯-KY,TWSE_LISTED,"31",其他電子業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",2200.0,+70.00,+3.29%,2355912,"2026-04-10"
"3669",圓展,TWSE_LISTED,"27",通信網路業,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,"1150412","2026-04-13T14:37:21+0800",38.45,-0.45,-1.16%,445968,"2026-04-10"
